,Date Run,Ticker,Prediction Window,Lookback Window,Number of Estimators,Max Depth,Strategy Annual Return,Benchmark Annual Return,Active Annualized Return,Cumulative Returns,Sharpe Ratio,Sortino Ratio,Max Drawdown,Mean Squared Error,Baseline,Accuracy,Skill
0,2022-12-03,FLCA,63,252,2,3,-0.0362274938719829,0.0691870508469239,-0.105414544718907,-13.1392819584863,-0.0900286219464505,-0.116972751941264,-0.415081266563061,10.6925461222568,0.651162790697674,0.503875968992248,-0.147286821705426
0,2022-11-17,GNR,63,252,2,3,-0.0361810832785846,0.00655314584205646,-0.0427342291206411,-33.121947559569,-0.160867931793552,-0.209371335403734,-0.524633835992696,11.5168863351438,0.54847986852917,0.469597370583402,-0.0788824979457683
0,2022-12-03,LTL,63,252,2,3,-0.035973906444223,0.0661910099165,-0.102164916360723,-38.1163719938883,0.0193471938505308,0.0273190738713606,-0.709169957161144,15.7031005700896,0.547252010723861,0.505361930294906,-0.0418900804289544
0,2022-11-17,SYLD,63,252,2,3,-0.0359141140877144,0.0932833625888501,-0.129197476676564,-26.0686452095946,-0.103580993021504,-0.139012214395715,-0.531523605757973,15.0924289073372,0.653628117913832,0.477324263038549,-0.176303854875283
0,2022-11-17,SPXU,63,252,2,3,-0.0359031600454603,-0.434968820085549,0.399065660040089,-35.8339269078521,-0.382652295416127,-0.460304362117654,-0.463672461012286,16.8911186617242,0.18496898941992,0.820138635534476,0.635169646114557
0,2022-11-17,EPI,63,252,2,3,-0.0358228253033283,0.0911212881748282,-0.126944113478156,-38.8184635617011,-0.138394657631116,-0.182365861457439,-0.646604968745644,13.8263089213075,0.559636009099773,0.410139746506337,-0.149496262593435
0,2022-12-03,PUTW,63,252,2,3,-0.0356670180392574,0.0214652164859901,-0.0571322345252475,-18.1656461161445,-0.221822100907965,-0.27552190972788,-0.367286974498807,7.85993752933478,0.659217877094972,0.324022346368715,-0.335195530726257
0,2022-11-17,HDEF,63,252,2,3,-0.035463260402197,-0.0182610595751758,-0.0172022008270213,-19.4552750741208,-0.208695786476246,-0.26653247237292,-0.369329581116835,9.55038522289887,0.451802179379715,0.439228834870075,-0.0125733445096396
0,2022-12-03,EWV,63,252,2,3,-0.0353348962944319,-0.204808819518523,0.169473923224091,-39.134408762606,-0.152604247109893,-0.222243796799352,-0.59640856088294,16.0096722395554,0.361594432141727,0.526099335653274,0.164504903511547
0,2022-12-03,FEUZ,63,252,2,3,-0.0351728450899698,-0.00120555218786955,-0.0339672929021002,-21.737584294348,-0.156446694050171,-0.19818422742435,-0.527023140913133,12.5285444347975,0.560369318181818,0.451704545454545,-0.108664772727273
0,2022-11-17,BBUS,63,252,2,3,-0.0351643831096093,0.196766562725241,-0.23193094583485,-8.35254528181656,-0.274070024512349,-0.362005648587963,-0.176660128690826,9.84748509477659,0.346801346801347,0.437710437710438,0.0909090909090909
0,2022-12-03,DXGE,63,252,2,3,-0.0350795621358522,0.0284230521532969,-0.0635026142891491,-24.4972245808067,-0.16195232692409,-0.20786844023262,-0.472845498290989,10.2666477489453,0.571428571428571,0.415366146458583,-0.156062424969988
0,2022-12-03,JPSE,63,252,2,3,-0.0350640951043898,0.0613659753165097,-0.0964300704208995,-15.6548438845548,-0.0989315810707713,-0.130587551890192,-0.430207999341255,15.8053806436527,0.576271186440678,0.405649717514124,-0.170621468926554
0,2022-12-03,ALTS,63,252,2,3,-0.0348588155283208,-0.00529962563060438,-0.0295591898977164,-20.2377803632684,-0.577505181449644,-0.687279192885386,-0.244183940872959,4.3289243671891,0.574864235841738,0.269976726144298,-0.30488750969744
0,2022-11-17,DEM,63,252,2,3,-0.034836147676353,-0.0200847627107776,-0.0147513849655754,-39.3165418793904,-0.164625799305875,-0.214812798746985,-0.576634716743971,10.5117983133861,0.515929477265698,0.467986390349521,-0.0479430869161769
0,2022-12-03,DZZ,63,252,2,3,-0.0347176256613296,-0.132113751063742,0.0973961254024123,-37.9455138584438,-0.109771525843509,-0.153084798177323,-0.635065443675304,15.744605546463,0.446856772521063,0.480881399870382,0.0340246273493195
0,2022-11-17,IAT,63,252,2,3,-0.0346337803836283,0.00566430761800296,-0.0402980880016313,-41.6217915384367,-0.0848218135401799,-0.114381234643228,-0.668127982296018,15.678502028295,0.595015576323987,0.45964316057774,-0.135372415746247
0,2022-11-17,HFXI,63,252,2,3,-0.034617185568187,0.037359644173681,-0.071976829741868,-19.2570725009679,-0.18418915582637,-0.235646726829072,-0.384628672182217,9.15074595111536,0.524319868095631,0.41714756801319,-0.10717230008244
0,2022-11-17,HAUZ,63,252,2,3,-0.0346170527196215,-0.0167388628803214,-0.0178781898393,-24.2119722496739,-0.22172913149867,-0.275421977355641,-0.448961745588967,9.60141889686665,0.59483793517407,0.379951980792317,-0.214885954381753
0,2022-12-03,TECS,63,252,2,3,-0.0343719556853769,-0.519883043514925,0.485511087829548,-35.7827108062005,-0.297002286487562,-0.387354922229738,-0.543291700391995,19.6269361299411,0.176061238691719,0.822546972860125,0.646485734168406
0,2022-12-03,DIM,63,252,2,3,-0.0342900980873388,-0.0197354852785405,-0.0145546128087983,-41.1571557458493,-0.18306818182074,-0.236388127037761,-0.479696857460402,11.6461694587558,0.570737261599772,0.454027896384856,-0.116709365214916
0,2022-11-17,FNDA,63,252,2,3,-0.0342380837835301,0.0760362914019441,-0.110274375185474,-24.3235756654898,-0.123229580057957,-0.161232905253678,-0.467283668910011,13.2885353009728,0.643908181283108,0.46262507357269,-0.181283107710418
0,2022-12-03,HSCZ,63,252,2,3,-0.0342342831023754,0.0491698018248898,-0.0834040849272652,-19.1965824389734,-0.194849561232788,-0.243899576620587,-0.406212577025586,10.0608368517233,0.56,0.440816326530612,-0.119183673469388
0,2022-12-03,IDMO,63,252,2,3,-0.0341822185363037,0.0191374652988134,-0.0533196838351171,-27.9086791046245,-0.151617764552993,-0.199325565232936,-0.508852547232394,10.3826646355707,0.538461538461538,0.390457643622201,-0.148003894839338
0,2022-12-03,PSMC,63,252,2,3,-0.034110650261103,-0.00970925482835228,-0.0244013954327508,-14.5063320062748,-0.481956013275525,-0.561576293682599,-0.211764744804381,5.02062451545162,0.498172959805116,0.445797807551766,-0.0523751522533496
